...1,gen,pA,pB,pD,tJ,tF,tG,tH,error,min_error
837,837,11.173214204986817,3.794615388038221,26.132866024516847,0.2843215975775153,0.5926112786764981,0.48638114147862255,0.9711953291011304,11.92675,9.91803
838,838,11.173214204986817,3.9418622321753487,26.132866024516847,0.2843215975775153,0.5926112786764981,0.48638114147862255,0.9603377747245966,12.98223,9.91803
839,839,12.569916153261406,3.9418622321753487,26.132866024516847,0.2843215975775153,0.5926112786764981,0.48638114147862255,0.9711953291011304,11.65145,9.91803
840,840,11.173214204986817,3.9418622321753487,26.132866024516847,0.2843215975775153,0.5352650453651076,0.48638114147862255,0.9711953291011304,12.53461,9.91803
841,841,11.173214204986817,3.9418622321753487,26.132866024516847,0.36784338124349225,0.5926112786764981,0.48638114147862255,0.9711953291011304,14.58405,9.91803
842,842,11.173214204986817,3.9418622321753487,26.132866024516847,0.2843215975775153,0.5926112786764981,0.48638114147862255,0.9711953291011304,12.86998,9.91803
843,843,11.173214204986817,3.9158362668231224,26.132866024516847,0.2843215975775153,0.5926112786764981,0.48638114147862255,0.9711953291011304,11.51821,9.91803
844,844,11.173214204986817,3.9418622321753487,26.132866024516847,0.2843215975775153,0.5926112786764981,0.48638114147862255,0.9711953291011304,13.06418,9.91803
845,845,10.532802636832017,3.9418622321753487,26.132866024516847,0.2843215975775153,0.5926112786764981,0.48638114147862255,0.9711953291011304,12.30004,9.91803
846,846,11.45043631511228,3.9418622321753487,26.132866024516847,0.2843215975775153,0.5926112786764981,0.48638114147862255,0.9711953291011304,12.08756,9.91803
847,847,11.173214204986817,4.103770438829853,26.132866024516847,0.2843215975775153,0.5926112786764981,0.48638114147862255,0.9711953291011304,10.72618,9.91803
848,848,11.173214204986817,3.9418622321753487,26.132866024516847,0.2843215975775153,0.5926112786764981,0.42872653896118057,0.9711953291011304,11.94959,9.91803
849,849,11.173214204986817,3.9418622321753487,26.132866024516847,0.2843215975775153,0.5993716673209292,0.48638114147862255,0.9711953291011304,12.79346,9.91803
850,850,11.173214204986817,3.9418622321753487,26.132866024516847,0.3412811387850777,0.5926112786764981,0.48638114147862255,0.9711953291011304,13.85772,9.91803
851,851,11.173214204986817,3.9418622321753487,26.132866024516847,0.2843215975775153,0.5926112786764981,0.3942483462564795,0.9711953291011304,11.82801,9.91803
852,852,11.173214204986817,3.9418622321753487,26.132866024516847,0.3117574375632301,0.5926112786764981,0.48638114147862255,0.9711953291011304,11.10675,9.91803
853,853,11.173214204986817,3.9418622321753487,26.132866024516847,0.287908174252862,0.5926112786764981,0.48638114147862255,0.9711953291011304,12.89073,9.91803
854,854,11.173214204986817,3.9418622321753487,26.132866024516847,0.2843215975775153,0.6407566574111817,0.48638114147862255,0.9711953291011304,11.93543,9.91803
855,855,11.173214204986817,3.9418622321753487,26.132866024516847,0.2843215975775153,0.5926112786764981,0.5507225713831498,0.9711953291011304,10.89587,9.91803
856,856,11.173214204986817,4.0548135013386855,26.132866024516847,0.2843215975775153,0.5926112786764981,0.48638114147862255,0.9711953291011304,12.0221,9.91803
857,857,11.173214204986817,3.9418622321753487,26.132866024516847,0.2843215975775153,0.5926112786764981,0.4074470229113091,0.9711953291011304,13.62885,9.91803
858,858,11.062204445502514,3.9418622321753487,26.132866024516847,0.2843215975775153,0.5926112786764981,0.48638114147862255,0.9711953291011304,11.76775,9.91803
859,859,11.173214204986817,4.2951642287808705,26.132866024516847,0.2843215975775153,0.5926112786764981,0.48638114147862255,0.9711953291011304,14.82173,9.91803
860,860,11.173214204986817,3.9418622321753487,26.132866024516847,0.20221127410053025,0.5926112786764981,0.48638114147862255,0.9711953291011304,14.54698,9.91803
861,861,11.173214204986817,3.9418622321753487,26.132866024516847,0.2843215975775153,0.5926112786764981,0.48638114147862255,0.9711953291011304,10.89053,9.91803
862,862,11.173214204986817,3.823075969484128,26.132866024516847,0.2843215975775153,0.5926112786764981,0.48638114147862255,0.9711953291011304,12.69202,9.91803
863,863,10.321241563168195,3.9418622321753487,26.132866024516847,0.2843215975775153,0.5926112786764981,0.48638114147862255,0.9711953291011304,13.28622,9.91803
864,864,11.173214204986817,3.9418622321753487,30.55285521818369,0.2843215975775153,0.5926112786764981,0.48638114147862255,0.9711953291011304,11.87067,9.91803
865,865,11.173214204986817,3.9418622321753487,26.132866024516847,0.2843215975775153,0.5926112786764981,0.48638114147862255,0.9714927172075885,13.55058,9.91803
866,866,11.173214204986817,3.63914657316446,26.132866024516847,0.2843215975775153,0.5926112786764981,0.48638114147862255,0.9711953291011304,10.77168,9.91803
867,867,11.173214204986817,3.644608787652947,26.132866024516847,0.2843215975775153,0.5926112786764981,0.48638114147862255,0.9711953291011304,11.38212,9.91803
868,868,11.173214204986817,3.9418622321753487,26.132866024516847,0.2843215975775153,0.4733935993880213,0.48638114147862255,0.9711953291011304,11.76868,9.91803
869,869,11.173214204986817,4.104966895950483,26.132866024516847,0.2843215975775153,0.5926112786764981,0.48638114147862255,0.9711953291011304,11.44298,9.91803
870,870,11.173214204986817,3.9418622321753487,26.132866024516847,0.1728189627298336,0.5926112786764981,0.48638114147862255,0.9711953291011304,15.87084,9.91803
871,871,10.971934002426476,3.9418622321753487,26.132866024516847,0.2843215975775153,0.5926112786764981,0.48638114147862255,0.9711953291011304,12.94056,9.91803
872,872,11.173214204986817,3.9418622321753487,28.633293084539268,0.2843215975775153,0.5926112786764981,0.48638114147862255,0.9711953291011304,10.25671,9.91803
